tweets,len,ID,Date,Source,Likes,RTs,location,UserName,Name,clean tweets,clean tweet length
@ndaaa__89 مرحبا بك، لقد تم الرد على الخاص، شكرًا لك.,1,1236666536758140930,2020-03-08 14:54:13,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, مرحبا بك لقد تم الرد علي الخاص شكرًا لك,40
@plm2442 مرحبًا بك، نود التوضيح أننا دائمًا نعمل على توفير جميع المنتجات، الرجاء متابعتنا لتبقى على إطلاع، شكرًا لك.,1,1236657204184391684,2020-03-08 14:17:08,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, مرحبًا بك نود التوضيح انا دائمًا نعمل علي توفير جميع المنتجات الرجاء متابعتنا لتبقي علي اطلاع شكرًا لك,103
@Ali66556951 لقد تم الرد على إستفسارك عبر الخاص. شكراً لك.,1,1236653692553699333,2020-03-08 14:03:10,Other,1,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, لقد تم الرد علي استفسارك عبر الخاص شكراً لك,44
@iOsamaH28 مرحباً، نعتذر على التأخير، وقمنا برفع شكوى للقسم المعني للتحقق من حالة الطلب ومحاولة شحنه بأسرع وقت ممكن. علماً بأن الشكوى قد تستغرق يومان على الأكثر. شكراً لك.,1,1236652361017368576,2020-03-08 13:57:53,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, مرحباً نعتذر علي التاخير وقمنا برفع شكوي لقسم المعني لتحق من حاله الطلب ومحاوله شحنه باسرع وقت مكن علماً بان الشكوي قد تستغرق يومان علي الاكثر شكراً لك,152
@RumblingsFromMe يرجى التواصل معنا عبر الخاص حتى نتمكن من مساعدتك.,1,1236650764673654789,2020-03-08 13:51:32,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, يرجي التواصل معنا عبر الخاص حتي نتمكن من مساعدتك,49
@Ali66556951 نأسف لسماع ذلك، يرجى تزويدنا برقم طلبك عبر الخاص لنقوم بعمل اللازم، شكرًا لك.,1,1236650705013923843,2020-03-08 13:51:18,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, ناسف لسماع ذلك يرجي تزويدنا برقم طلبك عبر الخاص لنقوم بعمل الازم شكرًا لك,74
@Ali66556951 مرحباً بك، نعتذر منك إذا واجهتك أي مشكلة، ونرجو منك التواصل معنا بتفاصيل طلبك عبر الخاص وسنكون أكثر من سعداء لتقديم المساعدة. شكراً لك.,1,1236650147486011392,2020-03-08 13:49:05,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, مرحباً بك نعتذر منك اذا واجهتك اي مشكله ونرجو منك التواصل معنا بتفاصيل طلبك عبر الخاص وسنكون اكثر من سعداء لتقديم المساعده شكراً لك,132
@NAHAR85182028 لقد تم الرد على الخاص، شكراً لك.,1,1236650146252886017,2020-03-08 13:49:05,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, لقد تم الرد علي الخاص شكراً لك,31
@AlarafatFeras يؤسفنا سماع ذلك،  نحترم رغبتك بالإلغاء و يرجى تزويدنا بسبب الإلغاء عبر الخاص حتى نتمكن من تحسين تجربتك مستقبلاً، ونود التوضيح أنه في حال كنت قد استخدمت كود خصم فلن يمكنك استخدامه مجدداً.  https://t.co/hkmzQWoBmz,1,1236647830585999360,2020-03-08 13:39:53,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, يؤسفنا سماع ذلك نحترم رغبتك بالالغاء و يرجي تزويدنا بسب الالغاء عبر الخاص حتي نتمكن من تحسين تجربتك مستقبلاً ونود التوضيح انه في حال كنت قد استخدمت كود خصم فلن يمكنك استخدامه مجداً ,182
@khadijah_abd مرحبًا بك، نعتذر منك بشدة، نرجو تزويدنا برقم الطلب عبر الخاص حتى نتمكن من مساعدتك بشكل أفضل. شكرًا لتفهمك,1,1236647243916156929,2020-03-08 13:37:33,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, مرحبًا بك نعتذر منك بشده نرجو تزويدنا برقم الطلب عبر الخاص حتي نتمكن من مساعدتك بشكل افضل شكرًا لتفهمك,103
@AlarafatFeras وعليكم السلام، نود التوضيح أنه بالفعل تم رفع طلب إعادة جدولة التوصيل لتاريخ الغد، سيتم العمل على محاولة التوصيل بالوقت الذي تم تحديده. شكرًا لك,1,1236638576504340481,2020-03-08 13:03:06,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, وعليكم السلام نود التوضيح انه بالفعل تم رفع طلب اعاده جدوله التوصيل لتاريخ الغد سيتم العمل علي محاوله التوصيل بالوقت الذي تم تحديده شكرًا لك,141
@NAHAR85182028 يمكنك التواصل معنا عبر الخاص من خلال الرابط التالي https://t.co/hkmzQWoBmz، شكرًا لك.,1,1236637559117295619,2020-03-08 12:59:04,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, يمكنك التواصل معنا عبر الخاص من خلال الرابط التالي شكرًا لك,60
@NAHAR85182028 نرجو منك التواصل معنا عبر الخاص https://t.co/hkmzQWoBmz لنتمكن من تزويدك بالمعلومات الخاصة بالمنتج، شكراً لك.,1,1236637020413362176,2020-03-08 12:56:55,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, نرجو منك التواصل معنا عبر الخاص لنتمكن من تزويدك بالمعلومات الخاصه بالمنتج شكراً لك,84
@NAHAR85182028 يرجى التواصل معنا عبر الخاص حتى نتمكن من مساعدتك بشكل أفضل. مع الشكر. https://t.co/hkmzQWoBmz,1,1236636163462565889,2020-03-08 12:53:31,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, يرجي التواصل معنا عبر الخاص حتي نتمكن من مساعدتك بشكل افضل مع الشكر ,69
@mosferali لا عليك، سنعمل على توضيح كافة التفاصيل والتحديثات عند التواصل معك علمًا أنه سيتم التواصل بأقرب وقت. شاكرين صبرك وتفهمك.,1,1236635008238063616,2020-03-08 12:48:56,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, لا عليك سنعمل علي توضيح كافه التفاصيل والتحديثات عند التواصل معك علمًا انه سيتم التواصل باقرب وقت شاكرين صبرك وتفهمك,117
@NAHAR85182028 و عليكم السلام، نأسف لسماع ذلك و يرجى تزويدنا برقم طلبك عبر الخاص لنتمكن من مساعدتك بشكل أفضل، شكراً لك.,1,1236634876520128514,2020-03-08 12:48:24,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, و عليكم السلام ناسف لسماع ذلك و يرجي تزويدنا برقم طلبك عبر الخاص لنتمكن من مساعدتك بشكل افضل شكراً لك,102
@mosferali مرحبًا بك، نود التوضيح أننا نتابع الأمر باستمرار، وسيتم التواصل معك خلال أقرب وقت ممكن. شكرًا لك.,1,1236632637583896578,2020-03-08 12:39:30,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, مرحبًا بك نود التوضيح انا نتابع الامر باستمرار وسيتم التواصل معك خلال اقرب وقت مكن شكرًا لك,92
@PAZIR7I مرحباً بك، يؤسفنا سماع ذلك، نرجو منك التواصل معنا بتفاصيل مشكلتك عبر الخاص وسنكون أكثر من سعداء لتقديم المساعدة. شكراً لك.,1,1236630260499664897,2020-03-08 12:30:04,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, مرحباً بك يؤسفنا سماع ذلك نرجو منك التواصل معنا بتفاصيل مشكلتك عبر الخاص وسنكون اكثر من سعداء لتقديم المساعده شكراً لك,119
@OAbajwah وعليكم السلام، كما نرى بأنك قمت بطلب تحويل المبلغ إلى حسابك البنكي، علمًا بأن الأمر يستغرق من ۱٤ لـ ۳٠ يومًا لينعكس المبلغ في حسابك البنكي حسب سياسة البنك، شكرًا لك.,1,1236627519534751744,2020-03-08 12:19:10,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, وعليكم السلام كما نري بانك قمت بطلب تحويل المبلغ الي حسابك البنكي علمًا بان الامر يستغرق من ۱٤ ل ۳٠ يومًا لينعكس المبلغ في حسابك البنكي حسب سياسه البنك شكرًا لك,161
@SaudiScientist مرحباً، نأسف لسماع هذا، لقد رفعنا الأمر إلى قسم الشكاوى وسيتم العمل على الأمر خلال ٥ أيام. شكراً لك.,1,1236627182203498496,2020-03-08 12:17:50,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, مرحباً ناسف لسماع هذا لقد رفعنا الامر الي قسم الشكاوي وسيتم العمل علي الامر خلال ٥ ايام شكراً لك,97
@xxcc5085 مرحباً بك، نحترم رغبتك بالإلغاء، ولكننا نود معرفة سبب الإلغاء كي نتمكن من تحسين تجربتك معنا مستقبلًا عبر الخاص وسنكون أكثر من سعداء لتقديم المساعدة. شكراً لك.,1,1236625838780669953,2020-03-08 12:12:30,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, مرحباً بك نحترم رغبتك بالالغاء ولكنا نود معرفه سب الالغاء كي نتمكن من تحسين تجربتك معنا مستقبلًا عبر الخاص وسنكون اكثر من سعداء لتقديم المساعده شكراً لك,153
@xxcc5085 مرحبًا بك، نرجو منك تزويدنا بسبب الإلغاء عبر الخاص كي نتمكن من تحسين تجربتك معنا مستقبلًا. شكرًا لك,1,1236624663557668864,2020-03-08 12:07:49,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, مرحبًا بك نرجو منك تزويدنا بسب الالغاء عبر الخاص كي نتمكن من تحسين تجربتك معنا مستقبلًا شكرًا لك,97
@Ibrahim__s9 مرحباً، نرجو منك محاولة الشراء عن طريق المتصفح من الحاسوب ونرجو منك أيضاً تجربة بطاقة أخرى أوالتواصل مع البنك للتحقق من سبب الرفض وإذا استمر الرفض، يمكنك مراسلتنا عبر الخاص للعمل على حل هذه المشكلة. شكراً لك.,1,1236624562445524992,2020-03-08 12:07:25,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, مرحباً نرجو منك محاوله الشراء عن طريق المتصفح من الحاسوب ونرجو منك ايضاً تجربه بطاقه اخري اوالتواصل مع البنك لتحق من سب الرفض واذا استمر الرفض يمكنك مراسلتنا عبر الخاص لعمل علي حل هذه المشكله شكراً لك,201
@RumblingsFromMe نعتذر منك، سيقوم فريقنا بالتواصل معك خلال ٤-٦ ساعات عمل، مع العلم أن ساعات العمل هي من التاسعة صباحًا وحتى التاسعة مساءً بتوقيت الإمارات. شكرًا لتفهمك.,1,1236623255831707650,2020-03-08 12:02:14,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, نعتذر منك سيقوم فريقنا بالتواصل معك خلال ٤٦ ساعات عمل مع العلم ان ساعات العمل هي من التاسعه صباحًا وحتي التاسعه مساءً بتوقيت الامارات شكرًا لتفهمك,147
@iii_qii مرحبا، نعتذر منك عن تصرف المندوب. نرجو منك التواصل معنا عبر الخاص وتوضيح المشكلة التي واجهتك مع المندوب لنتمكن من إتخاذ الإجراءات اللازمة. شكراً لك,1,1236616423306379264,2020-03-08 11:35:05,Other,0,0,Saudi Arabia,noon_cares,نون لخدمة العملاء, مرحبا نعتذر منك عن تصرف المندوب نرجو منك التواصل معنا عبر الخاص وتوضيح المشكله التي واجهتك مع المندوب لنتمكن من اتخاذ الاجراءات الازمه شكراً لك,144
